bjdCode,codeAptNm,codeHallNm,codeHeatNm,codeMgrNm,codeSaleNm,address,hoCnt,kaptAcompany,kaptAddr,kaptBaseFloor,kaptBcompany,kaptCode,kaptDongCnt,kaptFax,kaptMarea,kaptMparea_135,kaptMparea_136,kaptMparea_60,kaptMparea_85,kaptName,kaptTarea,kaptTel,kaptTopFloor,kaptUrl,kaptUsedate,kaptdEcntp,kaptdaCnt,ktownFlrNo,privArea,zipcode,전기사용금액,가스사용금액,난방사용금액,전기사용량,가스사용량,난방사용량,냉수사용량,온수사용량,냉수사용금액,온수사용금액,집계날짜,cleaned_address,lat,lon
1165010100,아파트,혼합식,지역난방,자치관리,분양,서울특별시 서초구 방배로45길 2,899.0,(주)삼호주택,서울특별시 서초구 방배동 757-3 삼호,1.0,(주)삼호주택,A13782804,12,025965537,122889.749,456.0,169.0,0.0,274.0,삼호,125287.47,025965535,12, ,19751128.0,16.0,899.0,12.0,111760.3,6552.0,74279187,0,268965480,390778,0,0,13300,5161,17964900,13005930,202401,서울특별시 서초구 방배동 757-3,37.4976612106239,126.986806697744
1165010100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 서초구 방배로 249,206.0,방배본 이수아파트 지구개발조합,서울특별시 서초구 방배동 772-13 현대멤피스아파트,2.0,현대산업개발,A13782902,5,0234815686,31818.0,74.0,132.0,0.0,0.0,현대멤피스아파트,55980.0,025358051,21, ,20010926.0,6.0,206.0,21.0,31906.84,6556.0,26011720,0,0,85624,0,0,4515,0,5251530,0,202401,서울특별시 서초구 방배동 772-13,37.4950383654665,126.988382619505
1165010100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 서초구 동광로 89-5,192.0,주)비젼베이스,서울특별시 서초구 방배동 797-30 방배3차e편한세상,2.0,대림산업(주),A13783001,5,025990295,46705.001,0.0,192.0,0.0,0.0,방배3차e편한세상,68970.847,025990293,15, ,20060331.0,7.0,192.0,15.0,40627.6215,6584.0,39480365,0,0,167928,0,0,0,0,0,0,202401,서울특별시 서초구 방배동 797-30,37.4943869668091,126.991989896228
1165010100,주상복합,복도식,개별난방,위탁관리,분양,서울특별시 서초구 서초대로 17,412.0,대가건설,서울특별시 서초구 방배동 866-20 방배디오빌,4.0,대우건설,A13783802,1,025915834,23804.56,0.0,0.0,412.0,0.0,방배디오빌,26513.14,025915832,22, ,20050705.0,2.0,412.0,22.0,12462.96,6569.0,18702660,0,0,79037,0,0,3698,0,5507330,0,202401,서울특별시 서초구 방배동 866-20,37.4860272915259,126.984408185402
1165010100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 서초구 서초대로34길 34,199.0,대림비젼베이스,서울특별시 서초구 방배동 884-21 방배1차이편한세상,2.0,대림건설(주),A13784102,3,025230676,41169.65,0.0,199.0,0.0,0.0,방배1차이편한세상,59833.24,025230622,15, ,20031230.0,7.0,199.0,15.0,33769.54,6661.0,29359788,0,0,87304,0,0,3434,0,4209040,0,202401,서울특별시 서초구 방배동 884-21,37.487246659478,126.99901481766
1165010100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 서초구 방배로19길 67,161.0,흥화공업(주),서울특별시 서초구 방배동 930-1 방배브라운가,1.0,흥화공업(주),A13784401,2,025860680,15462.02,45.0,0.0,0.0,116.0,방배브라운가,19875.82,025860690,13, ,20060526.0,7.0,161.0,13.0,15462.02,6681.0,13902400,11840,0,70857,11,0,3213,0,3719360,0,202401,서울특별시 서초구 방배동 930-1,37.4832760943553,126.991926975017
1165010100,아파트,혼합식,중앙난방,자치관리,분양,서울특별시 서초구 효령로 164,493.0,신동아건설(주),서울특별시 서초구 방배동 988-1 방배신동아,0.0,신동아건설(주),A13784907,6,025828393,70831.26,243.0,250.0,0.0,0.0,방배신동아,78249.076,025820093,15, ,19811230.0,12.0,493.0,15.0,64617.98,6704.0,5507540,898870,27675660,9523,0,0,0,123,0,369000,202401,서울특별시 서초구 방배동 988-1,37.4814657917142,127.000537269113
1165010100,아파트,타워형,중앙난방,자치관리,분양,서울특별시 서초구 방배로2길 24-5,316.0,임광토건주식회사,서울특별시 서초구 방배동 1010-1 방배임광3차,1.0,임광토건주식회사,A13785001,4,025857396,32700.0438,40.0,0.0,76.0,200.0,방배임광3차,32700.0438,025235090,10, ,19880414.0,8.0,316.0,10.0,22876.3,6715.0,21524520,0,42933090,84956,0,0,4141,1034,4328190,3612000,202401,서울특별시 서초구 방배동 1010-1,37.4764115275478,127.003554419879
1165010100,아파트,혼합식,중앙난방,자치관리,분양,서울특별시 서초구 방배로 14,418.0,임광토건,"서울특별시 서초구 방배동 1015- 방배임광1,2차",1.0,임광토건,A13785005,6,025872318,50192.7184,0.0,286.0,0.0,132.0,"방배임광1,2차",64805.44,025872322,11, ,19851113.0,15.0,418.0,11.0,50195.64,6715.0,37682748,0,111563590,129402,0,0,7916,2273,9606430,6250750,202401,서울특별시 서초구 방배동 1015-,37.4764930967122,127.002463337752
1165010100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 서초구 남부순환로 2311-12,588.0,삼성건설,서울특별시 서초구 방배동 1008-2 래미안방배아트힐,0.0,삼성물산,A13785008,10,025829792,93181.73,457.0,131.0,0.0,0.0,래미안방배아트힐,129125.0,025874181,24, ,20041214.0,0.0,588.0,24.0,78695.6,6714.0,66515662,0,0,213674,0,0,12537,0,13650110,0,202401,서울특별시 서초구 방배동 1008-2,37.4769325431469,127.004656842419
