bjdCode,codeAptNm,codeHallNm,codeHeatNm,codeMgrNm,codeSaleNm,address,hoCnt,kaptAcompany,kaptAddr,kaptBaseFloor,kaptBcompany,kaptCode,kaptDongCnt,kaptFax,kaptMarea,kaptMparea_135,kaptMparea_136,kaptMparea_60,kaptMparea_85,kaptName,kaptTarea,kaptTel,kaptTopFloor,kaptUrl,kaptUsedate,kaptdEcntp,kaptdaCnt,ktownFlrNo,privArea,zipcode,cleaned_address,lat,lon,전기사용량
1162010100,,혼합식,개별난방,위탁관리,분양,서울특별시 관악구 청림3길 10,142.0,봉천신시장재개발정비사업조합,서울특별시 관악구 봉천동 1729- 서희스타힐스,4.0,주식회사 서희건설,A10024666,1,028711563,22192.28,0.0,0.0,71.0,71.0,서희스타힐스,29813.52, ,15, ,20150910.0,5.0,142.0,15.0,10082.58,8731.0,서울특별시 관악구 봉천동 1729-,37.4886505222551,126.95950602146,0
1162010200,아파트,혼합식,개별난방,자치관리(직영),분양,서울특별시 관악구 신림로3가길 7,126.0,조합,서울특별시 관악구 신림동 1706- 신림2차금호타운,2.0,금호건설,A10024749,1,0260837334,12764.0,16.0,0.0,60.0,50.0,신림2차금호타운,12765.21,028767331,16, ,19980601.0,1.0,126.0,16.0,9680.62,8816.0,서울특별시 관악구 신림동 1706-,37.4682378425488,126.944342536615,0
1162010100,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 관악구 관악로 304,2134.0,봉천제1구역주택개량재개발조합,서울특별시 관악구 봉천동 1000- 관악현대,0.0,현대건설,A15105303,26,028732308,235925.683,739.0,0.0,513.0,882.0,관악현대,245533.544,028731787,15,관악현대.apti.co.kr,19920427.0,61.0,2134.0,15.0,184527.43,8730.0,서울특별시 관악구 봉천동 1000-,37.4920505661271,126.957711000956,0
1162010100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 관악구 관악로28길 80,118.0,미주연립재건축조합,서울특별시 관악구 봉천동 1724- 관악월드메르디앙아파트,1.0,월드건설(주),A10024638,2,028733138,12179.0,0.0,0.0,0.0,118.0,관악월드메르디앙아파트,12368.98,028733148,14, ,20051202.0,6.0,118.0,14.0,9729.0,8736.0,서울특별시 관악구 봉천동 1724-,37.4835249228558,126.959145284638,0
1162010100,아파트,혼합식,개별난방,자치관리,분양,서울특별시 관악구 인헌길 68,251.0,현대건설(주),서울특별시 관악구 봉천동 179-58 낙성대현대,0.0,현대건설(주),A15181602,3,028876835,30141.62,0.0,90.0,0.0,161.0,낙성대현대,30142.0,028711077,15, ,19880311.0,5.0,251.0,15.0,23497.11,8797.0,서울특별시 관악구 봉천동 179-58,37.4723656704257,126.966353193028,0
1162010100,아파트,혼합식,중앙난방,위탁관리,분양,서울특별시 관악구 관악로30길 12,1597.0,봉천 7-1 재개발조합,서울특별시 관악구 봉천동 1706- 관악우성아파트,2.0,우성건설,A15105603,8,028843746,179254.907,410.0,0.0,440.0,747.0,관악우성아파트,225184.0,028843744,29, ,20001213.0,30.0,1597.0,29.0,136819.32,8735.0,서울특별시 관악구 봉천동 1706-,37.4841357625535,126.960607343765,0
1162010200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 관악구 조원로16길 7,304.0,(주)신도종합건설,서울특별시 관악구 신림동 1722- 신림신도브래뉴,2.0,(주)신도종합건설,A15101802,4,028616542,33851.4,63.0,0.0,0.0,241.0,신림신도브래뉴,45238.0,028564929,19,http//신림신도브래뉴.apti.co.kr,20030401.0,3.0,304.0,19.0,27404.79,8767.0,서울특별시 관악구 신림동 1722-,37.4838779255481,126.911299929111,0
1162010100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 관악구 행운10길 21,363.0,까치산공원주택재건축정비사업조합,서울특별시 관악구 봉천동 1728- 관악파크푸르지오,5.0,대우건설,A15105008,7,028899791,37240.9,0.0,0.0,95.0,268.0,관악파크푸르지오,37249.48,028899790,22, ,20140919.0,11.0,363.0,22.0,28354.25,8735.0,서울특별시 관악구 봉천동 1728-,37.4822590156576,126.962151071938,0
1162010200,아파트,복도식,,자치관리,혼합,서울특별시 관악구 미성5길 40,197.0,sh공사,서울특별시 관악구 신림동 1712- 신림초원,1.0,대양건설(주),A15188801,1,028553491,17332.119,0.0,0.0,197.0,0.0,신림초원,17432.08,028563491,18, ,19990707.0,0.0,197.0,18.0,10119.97,8865.0,서울특별시 관악구 신림동 1712-,37.4733555004007,126.914118365347,0
1162010100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 관악구 은천로15길 24,281.0,관악아파트 재건축조합,서울특별시 관악구 봉천동 1720- 봉천벽산블루밍3차,2.0,벽산건설,A15178202,5,028873752,29590.92,44.0,0.0,57.0,180.0,봉천벽산블루밍3차,38222.0,028873751,23, ,20041220.0,8.0,281.0,23.0,23485.31,8715.0,서울특별시 관악구 봉천동 1720-,37.4878032656855,126.944352221335,0
1162010200,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 관악구 관천로27길 2,201.0,(주)우방,서울특별시 관악구 신림동 1715- 신림우방,2.0,(주)우방,A15187101,3,028616105,20918.27,46.0,0.0,108.0,47.0,신림우방,27367.29,028518283,24, ,19991130.0,0.0,201.0,24.0,15720.68,8703.0,서울특별시 관악구 신림동 1715-,37.4884649259288,126.918643067851,0
1162010100,,복도식,개별난방,위탁관리,임대,서울특별시 관악구 남부순환로224길 31,201.0,라온스테이2030,서울특별시 관악구 봉천동 854-3 BX201 청년주택,2.0,강남건영(주),A10023372,1,028760204,8239.52,0.0,0.0,201.0,0.0,BX201 청년주택,8239.52,028760203,20,www.bx201.co.kr,20220510.0,0.0,201.0,20.0,4158.0,8788.0,서울특별시 관악구 봉천동 854-3,37.4794446116971,126.953302601211,0
1162010100,연립주택,,,,분양,서울특별시 관악구 은천로39길 56,, ,서울특별시 관악구 봉천동 1021- 일두아파트,, ,A10023490,1, ,,0.0,0.0,204.0,0.0,일두아파트,,028771985,1, ,19851120.0,0.0,204.0,6.0,9701.76,8726.0,서울특별시 관악구 봉천동 1021-,37.4889701928515,126.954067603784,0
1162010200,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 관악구 미성길 122,373.0,남광토건(주),서울특별시 관악구 신림동 1686- 신림쌍용,4.0,산호재건축조합,A15102203,3,028613282,36419.8278,54.0,0.0,229.0,90.0,신림쌍용,50881.25,028613281,18, ,19980227.0,8.0,373.0,18.0,27415.96,8866.0,서울특별시 관악구 신림동 1686-,37.4728285117404,126.912173514333,0
1162010200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 관악구 신림로48길 17-20,236.0,송파지구연예인지역주택조합,서울특별시 관악구 신림동 1702-1 신림건영4차,3.0,(주)건영종합건설,A15102902,3,028751962,25289.4296,0.0,0.0,0.0,236.0,신림건영4차,28599.0,028861223,19, ,19970523.0,2.0,236.0,19.0,20030.8,8778.0,서울특별시 관악구 신림동 1702-1,37.4798598469548,126.933314259238,0
1162010100,아파트,,,기타,,서울특별시 관악구 관악로5길 42,, ,서울특별시 관악구 봉천동 1700- 봉천갑을,, ,A15176603,1, ,,0.0,0.0,41.0,54.0,봉천갑을,,028831343,1, ,,,95.0,14.0,6829.46,8833.0,서울특별시 관악구 봉천동 1700-,37.4750846730618,126.952068524516,0
1162010200,주상복합,복도식,개별난방,위탁관리(직영+위탁),임대,서울특별시 관악구 남부순환로180길 6,299.0,신림리더스하우징,서울특별시 관악구 신림동 1745- 최강타워,6.0,보미건설,A10022801,2,028839058,22890.23,0.0,0.0,299.0,0.0,최강타워,22890.23,028839057,22, ,20230530.0,5.0,299.0,22.0,9901.1,8777.0,서울특별시 관악구 신림동 1745-,37.4837589483107,126.930629680819,0
1162010200,아파트,계단식,,위탁관리,분양,서울 관악구 미성5길 33,132.0,(주)한양건설,서울특별시 관악구 신림동 1563-82 신림한양아파트,1.0,(주)한양건설,A10022412,3,028677286,11192.28,0.0,0.0,0.0,132.0,신림한양아파트,14551.0,028697286,18, ,19920218.0,4.0,132.0,,,,서울특별시 관악구 신림동 1563-82,37.4728546408497,126.91538372702,0
1162010200,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 관악구 호암로 417,630.0,신림제2-2구역재개발조합,서울특별시 관악구 신림동 1693- 관악국제산장,0.0,국제종합건설,A15176701,8,028860427,63759.6,0.0,0.0,120.0,510.0,관악국제산장,72052.0,028860422,15, ,19930824.0,19.0,630.0,15.0,50109.3,8848.0,서울특별시 관악구 신림동 1693-,37.4613351494786,126.927479872415,0
1162010200,아파트,혼합식,개별난방,위탁관리,분양,서울 관악구 조원로11길 24,119.0,우민건설,서울특별시 관악구 신림동 1719- 우민조원아파트,0.0,우민건설,A10022424,1, ,12382.2,111.0,0.0,0.0,8.0,우민조원아파트,12406.2,028663454,1, ,20030613.0,,119.0,,,,서울특별시 관악구 신림동 1719-,37.4842011058482,126.907524620292,0
1162010100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 관악구 봉천로 387,2001.0,두산,"서울특별시 관악구 봉천동 1708- 봉천두산1,2단지",0.0,두산,A15106901,25,0232850169,217088.76,510.0,0.0,753.0,738.0,"봉천두산1,2단지",283601.04,0232850168,23, ,20001228.0,47.0,2001.0,23.0,166396.71,8750.0,서울특별시 관악구 봉천동 1708-,37.4837602834938,126.942701190325,0
1162010100,아파트,복도식,개별난방,위탁관리,혼합,서울특별시 관악구 양녕로6나길 18,277.0,SH공사,서울특별시 관악구 봉천동 1705- 봉천신봉,2.0,(주)국제종합토건,A15106001,2,028765070,20728.62,0.0,0.0,277.0,0.0,봉천신봉,20728.62,028765020,15,sinbong.aptgate.co.kr,19990511.0,3.0,277.0,15.0,12868.6,8746.0,서울특별시 관악구 봉천동 1705-,37.4845625325737,126.948971236602,0
1162010300,아파트,복도식,,위탁관리,분양,서울 관악구 승방길 66,129.0,칠성재건축위원회,서울특별시 관악구 남현동 1138- 예성그랑펠리체아파트,3.0,예성종합건설,A10021899,3, ,13.0,110.0,19.0,0.0,0.0,예성그랑펠리체아파트,19.0,0234712226,12, ,20070328.0,5.0,129.0,,,,서울특별시 관악구 남현동 1138-,37.4729736956294,126.978402009855,0
1162010100,도시형 생활주택(아파트),복도식,,위탁관리,분양,서울 관악구 남부순환로 1777-7,114.0,대호아이피개발(주),서울특별시 관악구 봉천동 893-1 프라비다 M,2.0,대호아이피종합건설(주),A10021724,1,0261058691,4053.84,0.0,0.0,114.0,0.0,프라비다 M,,0261058690,20, ,20141107.0,1.0,114.0,,,,서울특별시 관악구 봉천동 893-1,37.4823862782126,126.947625231145,0
1162010200,아파트,,,,분양,서울 관악구 양지길 52-1,, ,서울특별시 관악구 신림동 1726- 관악우정하이비전아파트 2단지,, ,A10020921,1, ,0.0,,,,,관악우정하이비전아파트 2단지,0.0,02-872-7794,1, ,20040611.0,,,,,,서울특별시 관악구 신림동 1726-,37.4707974304681,126.926963496421,0
1162010200,도시형 생활주택(아파트),복도식,,위탁관리,분양,서울 관악구 신림로65길 27,130.0,주식회사코람코자산신탁,서울특별시 관악구 신림동 1433-55 프라비다트라움,1.0,대호아이피종합건설주식회사,A10021742,1,0261058691,2996.86,0.0,0.0,130.0,0.0,프라비다트라움,4328.0,0261058690,11, ,20131217.0,3.0,130.0,,,,서울특별시 관악구 신림동 1433-55,37.4848187225214,126.928081647142,0
1162010100,아파트,계단식,,위탁관리,분양,서울 관악구 봉천로 576,121.0,새한연립 재건축 조합,서울특별시 관악구 봉천동 1629-2 동아타운아파트,0.0,동아건설산업(주),A10021687,1,028727400,10049.63,14.0,28.0,79.0,0.0,동아타운아파트,20017.0,028727637,16, ,19991030.0,1.0,121.0,,,,서울특별시 관악구 봉천동 1629-2,37.4769738774324,126.961320975076,0
1162010100,도시형 생활주택(아파트),복도식,개별난방,위탁관리,분양,서울 관악구 남부순환로 1773,117.0,한국자산신탁(주),서울특별시 관악구 봉천동 893-12 마에스트로캠퍼스타운,2.0,(주)한미글로벌건축사사무소,A10021647,1,0261058691,3207.23,0.0,0.0,117.0,0.0,마에스트로캠퍼스타운,,0261058690,1, ,20121019.0,1.0,117.0,,,,서울특별시 관악구 봉천동 893-12,37.48213912809,126.947212611798,0
1162010100,아파트,계단식,개별난방,위탁관리,혼합,서울 관악구 구암5길 28,997.0,봉천제 4-1-2구역 주택재개발 정비사업 조합,서울특별시 관악구 봉천동 1699-1 힐스테이트관악센트씨엘,0.0,현대건설,A10020964,9, ,93461.21,592.0,6.0,67.0,332.0,힐스테이트관악센트씨엘,154393.53,028771060,1, ,20241230.0,,997.0,,,,서울특별시 관악구 봉천동 1699-1,37.4904233317703,126.946158010411,0
1162010200,도시형 생활주택(주상복합),복도식,개별난방,위탁관리,임대,서울 관악구 신림로 99,413.0,캡스톤서림역청년주택일반사모부동산투자 유한회사,서울특별시 관악구 신림동 1747- 센터스퀘어 서울대점,0.0,요진건설산업,A10021418,1, ,25977.29,56.0,0.0,318.0,39.0,센터스퀘어 서울대점,32088.0,028750980,1, ,20240814.0,6.0,413.0,,,,서울특별시 관악구 신림동 1747-,37.4702240714953,126.938430746227,0
